hit_name,qseqid,pident,db,taxon_name
187406,1_1105_11683_4467_lib_GATCTG_tag_AGTCAT,99.27,genbank,Paracalanus parvus
187406,1_2119_15282_14300_lib_GATCTG_tag_ACAGTC,99.635,genbank,Paracalanus parvus
187406,1_2118_21404_6767_lib_GATCTG_tag_ACAGTC,99.632,genbank,Paracalanus parvus
187406,1_1109_22724_2334_lib_GATCTG_tag_ACGTAT,100,genbank,Paracalanus parvus
187406,1_1105_24190_6323_lib_GATCTG_tag_ACGTAT,99.634,genbank,Paracalanus parvus
187406,1_1114_9027_15136_lib_GATCTG_tag_AGACGC,99.634,genbank,Paracalanus parvus
187593,1_1111_10847_10133_lib_CACTGT_tag_AGCTAG,100,genbank,Amphiporus imparispinosus
187653,1_2116_20834_11936_lib_TGGTCA_tag_ACGTAT,100,genbank,Emplectonema buergeri
187721,1_1101_9714_7800_lib_ACATCG_tag_AGTGTA,99.678,genbank,Nipponnemertes bimaculata
187798,1_1117_25119_12217_lib_GATCTG_tag_ATAGCA,99.361,genbank,Maculaura alaskensis
187798,1_1111_18797_24059_lib_GATCTG_tag_ATAGCA,99.359,genbank,Maculaura alaskensis
187798,1_2104_28094_9449_lib_GATCTG_tag_AGTGTA,100,genbank,Maculaura alaskensis
187798,1_1112_14632_6780_lib_GGACGG_tag_ACTAGC,99.679,genbank,Maculaura alaskensis
187798,1_2102_12027_7375_lib_ACATCG_tag_AGACGC,100,genbank,Maculaura alaskensis
187798,1_1110_24319_12729_lib_GATCTG_tag_AGCTAG,100,genbank,Maculaura alaskensis
1881751,1_1119_11010_24208_lib_ACATCG_tag_AGTGTA,100,genbank,Cecidomyiidae sp. BOLD-2016
1881752,1_1101_17859_9971_lib_TTGACT_tag_ATAGCA,100,genbank,Chironomidae sp. BOLD-2016
1881774;1694394;1694394;1881774,1_1116_6360_21038_lib_TGACAT_tag_AGACGC,100,genbank,Megaselia sp. BOLD-2016;Phoridae sp. BOLD:AAP6422
1881783,1_1115_14921_22369_lib_ACATCG_tag_ATAGCA,100,genbank,Orthocladiinae sp. BOLD-2016
1881792;1888048;1744551,1_1106_28699_10871_lib_GGACGG_tag_AGACGC,100,genbank,Sciaridae sp. BOLD-2016;Bradysia sp. BOLD-2016;Sciaridae sp. CNWLH399-12
1883120;1141739,1_1104_9676_19474_lib_ACATCG_tag_AGCTAG,100,genbank,Crusticorallina adhaerens;Pseudolithophyllum sp. 5muricatum
1887114,1_1115_27739_14758_lib_ACATCG_tag_ATGTCG,100,genbank,Orthocladius sp. BOLD-2016
189646,1_1112_18234_15252_lib_ACATCG_tag_ACGTAT,100,genbank,Rhodoptilum plumosum
1898578;1106101,1_2115_9566_4537_lib_TTGACT_tag_AGTGTA,100,genbank,Henricia sp. AAI1811;Henricia sp. BOLD:AAI1811
1898585;869207,1_1104_8866_15232_lib_GATCTG_tag_ATAGCA,98.714,genbank,Amphiodia cf. urtica KSL-2016;Amphiodia cf. urtica EAC-2010
1898585;869207,1_1112_6492_3965_lib_GATCTG_tag_ACAGTC,100,genbank,Amphiodia cf. urtica KSL-2016;Amphiodia cf. urtica EAC-2010
1898585;869207,1_1113_22818_17041_lib_GATCTG_tag_ACAGTC,100,genbank,Amphiodia cf. urtica KSL-2016;Amphiodia cf. urtica EAC-2010
190468,1_1105_24282_18854_lib_GATCTG_tag_ATCGAC,99.681,genbank,Ophelina acuminata
190468,1_1118_11319_23110_lib_CACTGT_tag_ATAGCA,100,genbank,Ophelina acuminata
190706,1_2110_12802_24562_lib_CACTGT_tag_ACGTAT,100,genbank,Microspongium tenuissimum
190706,1_1113_22726_21946_lib_TGACAT_tag_AGTGTA,100,genbank,Microspongium tenuissimum
190707,1_1101_29165_12793_lib_GGAACT_tag_ACAGTC,98.71,genbank,Myrionema balticum
190707,1_1101_17069_21060_lib_GGAACT_tag_ACAGTC,99.677,genbank,Myrionema balticum
190707,1_1111_25702_13269_lib_ACATCG_tag_AGTCAT,98.71,genbank,Myrionema balticum
195617,1_1104_5056_11408_lib_GATCTG_tag_AGTGTA,100,genbank,Isopsetta isolepis
195632,1_1102_20391_17846_lib_TGACAT_tag_ATCGAC,100,genbank,Platichthys stellatus
195639,1_1119_24357_18667_lib_TGACAT_tag_AGTCAT,99.359,genbank,Psettichthys melanostictus
207666,1_1102_5876_14672_lib_CACTGT_tag_AGTGTA,100,genbank,Ozophora norrisii
207666,1_2116_19083_8805_lib_TGGTCA_tag_ATAGCA,99.676,genbank,Ozophora norrisii
207666,1_2110_13973_4948_lib_ATTGGC_tag_ATAGCA,100,genbank,Ozophora norrisii
207666,1_1107_15841_3548_lib_CACTGT_tag_AGTGTA,100,genbank,Ozophora norrisii
207669,1_1110_17492_23645_lib_TGGTCA_tag_ACGTAT,100,genbank,Stenogramma rhodymenioides
207955,1_1108_19865_3343_lib_GATCTG_tag_AGTGTA,98.083,genbank,Centropages abdominalis
207955,1_2114_9924_5539_lib_GATCTG_tag_AGTGTA,99.353,genbank,Centropages abdominalis
207955,1_1105_15327_10389_lib_ACATCG_tag_ACGTAT,99.042,genbank,Centropages abdominalis
207955,1_1102_3807_12589_lib_GATCTG_tag_AGACGC,99.042,genbank,Centropages abdominalis
207955,1_1104_28623_16994_lib_GATCTG_tag_ATGTCG,99.042,genbank,Centropages abdominalis
207955,1_1112_15213_18520_lib_TACAAG_tag_ATCGAC,100,genbank,Centropages abdominalis
207955,1_1111_20024_21781_lib_TACAAG_tag_ATCGAC,99.361,genbank,Centropages abdominalis
207955,1_1107_4880_12295_lib_GATCTG_tag_AGTGTA,98.083,genbank,Centropages abdominalis
207955,1_1102_16341_3761_lib_TGACAT_tag_ATCGAC,98.701,genbank,Centropages abdominalis
207955,1_1101_27081_13171_lib_TGACAT_tag_AGACGC,99.042,genbank,Centropages abdominalis
207955,1_2116_12237_3808_lib_TGACAT_tag_ATAGCA,99.361,genbank,Centropages abdominalis
207955,1_1112_12688_17555_lib_TGACAT_tag_ATAGCA,99.029,genbank,Centropages abdominalis
207955,1_2101_8674_9718_lib_TGACAT_tag_ATCGAC,97.436,genbank,Centropages abdominalis
207955,1_1102_28099_17278_lib_TGACAT_tag_ATCGAC,98.403,genbank,Centropages abdominalis
207955,1_2110_13356_13769_lib_TGACAT_tag_ATCGAC,99.333,genbank,Centropages abdominalis
207955,1_1112_26091_9552_lib_TACAAG_tag_ACGTAT,99.042,genbank,Centropages abdominalis
207955,1_1103_19471_12120_lib_TTGACT_tag_ATCGAC,99.042,genbank,Centropages abdominalis
207955,1_2103_26639_6046_lib_ACATCG_tag_AGTCAT,100,genbank,Centropages abdominalis
207955,1_1118_8416_20473_lib_ATTGGC_tag_ACGTAT,99.042,genbank,Centropages abdominalis
207955,1_1104_17031_14093_lib_ACATCG_tag_ACGTAT,99.361,genbank,Centropages abdominalis
207955,1_1117_11514_22855_lib_TACAAG_tag_ATCGAC,100,genbank,Centropages abdominalis
209635,1_1101_6997_11017_lib_ACATCG_tag_AGTGTA,99.681,genbank,Colaconema pectinatum
211685,1_2110_15370_8458_lib_ACATCG_tag_AGCTAG,100,genbank,Calyptraea fastigata
211753,1_1106_9808_6504_lib_ACATCG_tag_AGACGC,99.02,genbank,Crepidula fimbriata
211753,1_1101_12625_22591_lib_ACATCG_tag_AGCTAG,98.366,genbank,Crepidula fimbriata
211753,1_1101_9738_19106_lib_ACATCG_tag_AGCTAG,99.673,genbank,Crepidula fimbriata
211753,1_1116_15255_8657_lib_ACATCG_tag_AGCTAG,98.328,genbank,Crepidula fimbriata
211753,1_2103_23761_14095_lib_ACATCG_tag_AGCTAG,98.366,genbank,Crepidula fimbriata
211753,1_1117_9397_8526_lib_ACATCG_tag_ACGTAT,98.693,genbank,Crepidula fimbriata
211822,1_2118_27274_10444_lib_TGACAT_tag_ACAGTC,99.681,genbank,Trichotropis cancellata
217479,1_1103_28009_17008_lib_ACATCG_tag_ACTAGC,99.681,genbank,Callophyllis crenulata
217479,1_2119_18645_10561_lib_CACTGT_tag_ATAGCA,100,genbank,Callophyllis crenulata
217479,1_2118_9780_3866_lib_ATTGGC_tag_ACAGTC,100,genbank,Callophyllis crenulata
217480,1_1108_23839_6976_lib_ACATCG_tag_ACGTAT,99.681,genbank,Callophyllis edentata
217480,1_1111_22396_21374_lib_ATTGGC_tag_AGTGTA,100,genbank,Callophyllis edentata
217480,1_1116_7142_8299_lib_TGGTCA_tag_AGACGC,100,genbank,Callophyllis edentata
217480,1_2108_20008_14634_lib_CACTGT_tag_ACGTAT,99.681,genbank,Callophyllis edentata
217480,1_1106_25062_2809_lib_ATTGGC_tag_AGCTAG,99.038,genbank,Callophyllis edentata
217480,1_1101_12770_17770_lib_ATTGGC_tag_AGCTAG,99.661,genbank,Callophyllis edentata
217480,1_1117_9400_20097_lib_ATTGGC_tag_ATAGCA,100,genbank,Callophyllis edentata
217480,1_2106_4203_16780_lib_CACTGT_tag_AGCTAG,100,genbank,Callophyllis edentata
217481,1_2119_13237_4717_lib_ACATCG_tag_ACAGTC,99.681,genbank,Callophyllis flabellulata
217481,1_2109_18248_20484_lib_TGGTCA_tag_ATAGCA,99.674,genbank,Callophyllis flabellulata
217481,1_1103_14738_9730_lib_TGGTCA_tag_ATAGCA,100,genbank,Callophyllis flabellulata
217481,1_1104_12306_11940_lib_ACATCG_tag_AGCTAG,99.648,genbank,Callophyllis flabellulata
217481,1_1102_22518_14505_lib_ACATCG_tag_AGCTAG,99.038,genbank,Callophyllis flabellulata
217481,1_2119_13687_22187_lib_ACATCG_tag_AGCTAG,98.722,genbank,Callophyllis flabellulata
217481,1_2111_16389_19429_lib_ACATCG_tag_AGCTAG,99.681,genbank,Callophyllis flabellulata
217481,1_2102_28607_15176_lib_ACATCG_tag_AGCTAG,99.681,genbank,Callophyllis flabellulata
217481,1_1101_10056_7939_lib_ACATCG_tag_ACAGTC,100,genbank,Callophyllis flabellulata
217486,1_1102_19804_4990_lib_ACATCG_tag_ACTAGC,100,genbank,Kallymeniopsis oblongifructa
217486,1_2110_13665_21387_lib_ACATCG_tag_ACAGTC,100,genbank,Kallymeniopsis oblongifructa
217487,1_2111_2322_14044_lib_GGAACT_tag_AGTGTA,100,genbank,Pugetia fragilissima
217487,1_1102_7073_15554_lib_GGAACT_tag_AGTGTA,100,genbank,Pugetia fragilissima
217487;1037065,1_1106_26081_18088_lib_GGAACT_tag_AGTGTA,98.722,genbank,Pugetia fragilissima;Pugetia cryptica
217487;1037065,1_1104_18958_23357_lib_GGAACT_tag_AGTGTA,99.306,genbank,Pugetia fragilissima;Pugetia cryptica
217487;1037065,1_1104_9279_23089_lib_TGACAT_tag_AGTGTA,99.681,genbank,Pugetia fragilissima;Pugetia cryptica
217487;1037065,1_1101_10072_21299_lib_ACATCG_tag_ACAGTC,100,genbank,Pugetia fragilissima;Pugetia cryptica
217487;1037065,1_1118_9131_2292_lib_ACATCG_tag_ACGTAT,99.681,genbank,Pugetia fragilissima;Pugetia cryptica
225159,1_1101_13858_7144_lib_ATTGGC_tag_AGCTAG,100,genbank,Lottia digitalis
225159,1_2107_11380_6870_lib_ATTGGC_tag_ACGTAT,100,genbank,Lottia digitalis
225159,1_1101_15583_14009_lib_ATTGGC_tag_AGCTAG,100,genbank,Lottia digitalis
232018,1_1109_26582_18903_lib_GATCTG_tag_AGTCAT,97.756,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1109_23626_11060_lib_GATCTG_tag_AGTCAT,97.651,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1104_22484_15702_lib_GATCTG_tag_AGTCAT,97.764,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1102_8380_3855_lib_GATCTG_tag_AGTCAT,97.651,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_2112_11014_11277_lib_GATCTG_tag_AGTGTA,98.039,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1112_7445_3458_lib_GATCTG_tag_ATAGCA,97.125,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_2106_17941_7411_lib_GATCTG_tag_ATGTCG,98.68,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1119_21289_17677_lib_TGACAT_tag_AGTCAT,97.125,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_2103_20209_4661_lib_TGACAT_tag_AGTCAT,97.125,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1119_23025_17682_lib_TGACAT_tag_AGTCAT,98.98,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1117_20518_9040_lib_TGACAT_tag_AGTCAT,97.72,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1119_15288_17318_lib_TGACAT_tag_AGTCAT,97.444,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_2107_3084_12028_lib_ACATCG_tag_ATGTCG,98.722,genbank,uncultured Jiaozhou Bay zooplankton
232018,1_1108_3589_18005_lib_ATTGGC_tag_AGTCAT,98.403,genbank,uncultured Jiaozhou Bay zooplankton
232428,1_1109_1949_11199_lib_TGACAT_tag_ACAGTC,100,genbank,Chionoecetes bairdi
244423,1_1115_28612_12035_lib_GGAACT_tag_ATGTCG,99.042,genbank,Macoma nasuta
244423,1_2109_9176_16219_lib_GATCTG_tag_ACAGTC,99.679,genbank,Macoma nasuta
244423,1_2105_21542_11309_lib_GATCTG_tag_ACAGTC,99.681,genbank,Macoma nasuta
244423,1_1119_15523_2533_lib_GATCTG_tag_ACGTAT,99.679,genbank,Macoma nasuta
244423,1_1109_6125_6579_lib_GATCTG_tag_ACAGTC,99.361,genbank,Macoma nasuta
244423,1_2109_17583_15767_lib_GATCTG_tag_ACGTAT,99.038,genbank,Macoma nasuta
244423,1_2116_21796_16848_lib_GATCTG_tag_AGCTAG,99.361,genbank,Macoma nasuta
248753,1_1104_11922_12205_lib_TGACAT_tag_ATCGAC,98.722,genbank,Eucalanus californicus
248753,1_1101_27477_12274_lib_TGACAT_tag_ATCGAC,97.444,genbank,Eucalanus californicus
248753,1_1104_27407_8695_lib_TGACAT_tag_ATCGAC,97.125,genbank,Eucalanus californicus
252669;1246328,1_2110_21738_8673_lib_GATCTG_tag_AGTCAT,100,genbank,Clytia xiamenensis;Clytia gracilis
252671,1_1105_11099_3969_lib_TGACAT_tag_ATGTCG,99.296,genbank,Clytia hemisphaerica
252671,1_1118_22521_12779_lib_GATCTG_tag_ACTAGC,99.648,genbank,Clytia hemisphaerica
252671,1_1114_26638_12231_lib_TGGTCA_tag_ATGTCG,99.283,genbank,Clytia hemisphaerica
252671,1_2119_23684_13836_lib_ACATCG_tag_AGTCAT,99.644,genbank,Clytia hemisphaerica
252671,1_2113_15074_1571_lib_ATTGGC_tag_ATAGCA,99.291,genbank,Clytia hemisphaerica
252671;1246328,1_2103_24181_6236_lib_ACATCG_tag_ACGTAT,100,genbank,Clytia hemisphaerica;Clytia xiamenensis
252671;1246328,1_2113_6005_18064_lib_ATTGGC_tag_AGTCAT,100,genbank,Clytia hemisphaerica;Clytia xiamenensis
252671;1246328,1_1101_4065_13143_lib_ATTGGC_tag_AGCTAG,100,genbank,Clytia hemisphaerica;Clytia xiamenensis
252671;1246328,1_2105_9455_19792_lib_ATTGGC_tag_AGTCAT,100,genbank,Clytia hemisphaerica;Clytia xiamenensis
252671;232018,1_1106_25355_9568_lib_CACTGT_tag_ATGTCG,99.353,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica
252671;232018;1246328,1_1103_11563_4212_lib_ATTGGC_tag_ACTAGC,100,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia xiamenensis
252671;232018;252669,1_1108_14075_15480_lib_ATTGGC_tag_AGACGC,99.681,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1103_13018_17702_lib_ACATCG_tag_ACGTAT,99.681,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1101_13383_5246_lib_TGACAT_tag_AGTCAT,99.042,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_2119_10852_23187_lib_TGACAT_tag_AGTCAT,99.042,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1102_28402_17504_lib_ATTGGC_tag_AGACGC,99.361,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1111_9962_10927_lib_ACATCG_tag_AGCTAG,99.681,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1102_6411_16338_lib_ACATCG_tag_ACGTAT,99.681,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_1109_5341_13716_lib_ATTGGC_tag_ATAGCA,99.681,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669,1_2104_11502_20910_lib_CACTGT_tag_ACTAGC,98.722,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia gracilis
252671;232018;252669;1246328,1_1109_13151_12866_lib_GATCTG_tag_ACTAGC,100,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia xiamenensis;Clytia gracilis
252671;232018;252669;1246328,1_1103_9097_14924_lib_ACATCG_tag_ACGTAT,100,genbank,uncultured Jiaozhou Bay zooplankton;Clytia hemisphaerica;Clytia xiamenensis;Clytia gracilis
253172,1_1102_10659_4416_lib_TACAAG_tag_ACAGTC,99.361,genbank,Halisarca dujardini
253172,1_1101_24508_3682_lib_TACAAG_tag_ACAGTC,97.134,genbank,Halisarca dujardini
253172,1_1115_20959_9152_lib_TACAAG_tag_ACGTAT,97.452,genbank,Halisarca dujardini
253172,1_1119_20797_18126_lib_TACAAG_tag_AGCTAG,99.681,genbank,Halisarca dujardini
253172,1_1109_16628_21224_lib_TACAAG_tag_ATAGCA,98.718,genbank,Halisarca dujardini
253172,1_1108_18861_8594_lib_TACAAG_tag_ATAGCA,99.016,genbank,Halisarca dujardini
253172,1_1102_11289_19338_lib_TACAAG_tag_ATAGCA,98.726,genbank,Halisarca dujardini
253172,1_1106_6354_23178_lib_TACAAG_tag_AGCTAG,98.077,genbank,Halisarca dujardini
253172,1_1101_17605_21175_lib_TACAAG_tag_ATAGCA,98.693,genbank,Halisarca dujardini
253172,1_1109_5502_12449_lib_TACAAG_tag_ATAGCA,98.722,genbank,Halisarca dujardini
253172,1_1109_17949_21989_lib_TACAAG_tag_ATAGCA,98.083,genbank,Halisarca dujardini
253172,1_2102_19532_20844_lib_TACAAG_tag_ATAGCA,99.016,genbank,Halisarca dujardini
253172,1_1116_9956_6456_lib_TACAAG_tag_ATAGCA,98.089,genbank,Halisarca dujardini
253172,1_1109_24389_22416_lib_TACAAG_tag_ATAGCA,97.436,genbank,Halisarca dujardini
253172,1_1116_3545_10742_lib_TACAAG_tag_ATAGCA,97.452,genbank,Halisarca dujardini
253172,1_1115_16985_6574_lib_TACAAG_tag_ATAGCA,98.403,genbank,Halisarca dujardini
253172,1_2119_17366_21216_lib_TACAAG_tag_ATAGCA,98.718,genbank,Halisarca dujardini
253172,1_1117_16130_13311_lib_TACAAG_tag_ATAGCA,99.674,genbank,Halisarca dujardini
253172,1_1105_10705_22207_lib_TACAAG_tag_ATGTCG,98.403,genbank,Halisarca dujardini
253172,1_1113_10418_19728_lib_TACAAG_tag_AGCTAG,98.689,genbank,Halisarca dujardini
253172,1_2111_19796_22267_lib_TACAAG_tag_ATAGCA,99.361,genbank,Halisarca dujardini
253172,1_1106_17531_3750_lib_TTGACT_tag_ACAGTC,98.718,genbank,Halisarca dujardini
253172,1_1106_21981_24805_lib_TACAAG_tag_ATAGCA,99.672,genbank,Halisarca dujardini
253172,1_1107_11294_6674_lib_TTGACT_tag_AGACGC,98.089,genbank,Halisarca dujardini
253172,1_1102_3251_11062_lib_TACAAG_tag_AGCTAG,99.038,genbank,Halisarca dujardini
253172,1_1106_19658_7038_lib_TTGACT_tag_AGACGC,98.083,genbank,Halisarca dujardini
253172,1_1101_7022_13992_lib_TTGACT_tag_AGACGC,97.756,genbank,Halisarca dujardini
253172,1_1108_11953_4391_lib_TACAAG_tag_ATAGCA,98.693,genbank,Halisarca dujardini
253172,1_2105_21761_15990_lib_GATCTG_tag_ACAGTC,99.361,genbank,Halisarca dujardini
253172,1_1106_4627_18975_lib_ACATCG_tag_ATCGAC,99.361,genbank,Halisarca dujardini
253172,1_1118_21012_18247_lib_ATTGGC_tag_ACAGTC,99.361,genbank,Halisarca dujardini
253172,1_1112_20429_14215_lib_ATTGGC_tag_ATAGCA,99.681,genbank,Halisarca dujardini
253172,1_1115_18906_21374_lib_TTGACT_tag_ACTAGC,99.042,genbank,Halisarca dujardini
253172,1_2116_13203_24862_lib_CACTGT_tag_AGACGC,99.042,genbank,Halisarca dujardini
256058,1_2104_22626_12375_lib_GGAACT_tag_ACGTAT,99.361,genbank,Tonicella lineata
256058,1_1101_15312_5924_lib_ACATCG_tag_AGACGC,99.681,genbank,Tonicella lineata
256058,1_1108_22400_14652_lib_TGACAT_tag_ACGTAT,99.042,genbank,Tonicella lineata
256058,1_2115_10162_17074_lib_TGGTCA_tag_AGCTAG,98.403,genbank,Tonicella lineata
256066,1_1117_27174_10964_lib_GGACGG_tag_ACGTAT,100,genbank,Lepidozona mertensii
256104,1_1108_4012_11878_lib_GATCTG_tag_ATAGCA,100,genbank,Mopalia muscosa
256104,1_1117_11360_9900_lib_GATCTG_tag_AGACGC,100,genbank,Mopalia muscosa
256104,1_2104_6022_13263_lib_GATCTG_tag_ATAGCA,100,genbank,Mopalia muscosa
256104,1_2101_18561_4076_lib_ATTGGC_tag_AGCTAG,100,genbank,Mopalia muscosa
256104,1_1106_26681_14236_lib_CACTGT_tag_ACGTAT,99.361,genbank,Mopalia muscosa
256104,1_1101_25865_20107_lib_GATCTG_tag_ATAGCA,99.681,genbank,Mopalia muscosa
256104,1_2110_9211_23225_lib_GATCTG_tag_AGACGC,100,genbank,Mopalia muscosa
260574,1_1101_17192_15358_lib_GGAACT_tag_AGCTAG,100,genbank,Arthropoda environmental sample
261876,1_1101_28778_11279_lib_ACATCG_tag_AGACGC,100,genbank,Semibalanus cariosus
261876,1_1102_13960_15515_lib_TGACAT_tag_ACAGTC,99.681,genbank,Semibalanus cariosus
261876,1_1102_14829_17989_lib_TGACAT_tag_ACAGTC,99.349,genbank,Semibalanus cariosus
261876,1_1109_5947_7972_lib_TGACAT_tag_ACGTAT,99.681,genbank,Semibalanus cariosus
261876,1_1119_26129_15467_lib_TGACAT_tag_ACGTAT,98.077,genbank,Semibalanus cariosus
261876,1_2117_4398_12755_lib_TGACAT_tag_ACGTAT,100,genbank,Semibalanus cariosus
261876,1_1117_12577_8244_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1109_6744_13101_lib_CACTGT_tag_AGCTAG,99.681,genbank,Semibalanus cariosus
261876,1_1104_20126_11049_lib_CACTGT_tag_AGCTAG,99.681,genbank,Semibalanus cariosus
261876,1_2101_3702_9289_lib_CACTGT_tag_AGCTAG,99.042,genbank,Semibalanus cariosus
261876,1_1101_12803_15079_lib_CACTGT_tag_AGCTAG,99.681,genbank,Semibalanus cariosus
261876,1_1103_21890_1973_lib_TGGTCA_tag_AGACGC,100,genbank,Semibalanus cariosus
261876,1_1111_12826_17728_lib_CACTGT_tag_AGCTAG,99.681,genbank,Semibalanus cariosus
261876,1_1114_20416_3652_lib_ACATCG_tag_AGACGC,99.681,genbank,Semibalanus cariosus
261876,1_1119_21682_2562_lib_ATTGGC_tag_ACGTAT,99.678,genbank,Semibalanus cariosus
261876,1_1109_11459_2020_lib_ATTGGC_tag_ACGTAT,100,genbank,Semibalanus cariosus
261876,1_1103_15537_13148_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1116_2285_15738_lib_ATTGGC_tag_ATAGCA,100,genbank,Semibalanus cariosus
261876,1_2105_17260_6122_lib_ATTGGC_tag_ATCGAC,100,genbank,Semibalanus cariosus
261876,1_1101_11914_22229_lib_CACTGT_tag_AGCTAG,99.042,genbank,Semibalanus cariosus
261876,1_1101_28089_8038_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1104_17897_14161_lib_CACTGT_tag_AGCTAG,99.676,genbank,Semibalanus cariosus
261876,1_1101_12890_6623_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1110_7755_12620_lib_CACTGT_tag_AGCTAG,99.361,genbank,Semibalanus cariosus
261876,1_2107_15374_12690_lib_CACTGT_tag_AGCTAG,98.722,genbank,Semibalanus cariosus
261876,1_2105_10412_15031_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_2104_25237_4673_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_2103_11091_22106_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1119_24064_14401_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1116_25283_3461_lib_CACTGT_tag_AGCTAG,99.361,genbank,Semibalanus cariosus
261876,1_1112_9394_24018_lib_CACTGT_tag_AGCTAG,99.02,genbank,Semibalanus cariosus
261876,1_1111_10555_18249_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_1101_27119_15594_lib_CACTGT_tag_AGCTAG,100,genbank,Semibalanus cariosus
261876,1_2104_12497_9178_lib_ACATCG_tag_AGACGC,100,genbank,Semibalanus cariosus
262030,1_2119_12027_21403_lib_GGAACT_tag_AGTCAT,99.656,genbank,Lasius pallitarsis
262030,1_1113_11561_5752_lib_GGAACT_tag_AGTCAT,100,genbank,Lasius pallitarsis
262030,1_1109_23718_10757_lib_GATCTG_tag_ATGTCG,99.656,genbank,Lasius pallitarsis
262030,1_1103_15397_22591_lib_GGAACT_tag_AGTCAT,100,genbank,Lasius pallitarsis
262030,1_2106_20735_22269_lib_GGAACT_tag_AGTCAT,100,genbank,Lasius pallitarsis
262030,1_1114_6342_20309_lib_ACATCG_tag_AGTCAT,99.656,genbank,Lasius pallitarsis
262030,1_2116_16824_11322_lib_GGAACT_tag_ATGTCG,99.656,genbank,Lasius pallitarsis
262030,1_1102_24755_21111_lib_GATCTG_tag_AGCTAG,100,genbank,Lasius pallitarsis
264117,1_1108_24833_21077_lib_ATTGGC_tag_ACAGTC,99.361,genbank,Coryne eximia
264117,1_1103_13930_4614_lib_ATTGGC_tag_ACAGTC,99.681,genbank,Coryne eximia
264117,1_2118_26479_20645_lib_ATTGGC_tag_ATAGCA,100,genbank,Coryne eximia
264117,1_1103_21498_23930_lib_ATTGGC_tag_ATAGCA,99.658,genbank,Coryne eximia
264121,1_1113_10133_24398_lib_GGAACT_tag_AGTGTA,99.361,genbank,Sarsia tubulosa
264121,1_1119_20409_6331_lib_ATTGGC_tag_AGTCAT,99.681,genbank,Sarsia tubulosa
264121,1_2115_27611_16906_lib_ACATCG_tag_ATAGCA,98.722,genbank,Sarsia tubulosa
265543,1_1102_5442_18667_lib_ACATCG_tag_ATCGAC,100,genbank,Minutocellus polymorphus
265564,1_2110_25094_10606_lib_CACTGT_tag_ACAGTC,99.349,genbank,Thalassiosira punctigera
265575,1_2116_8139_9571_lib_ACATCG_tag_ACTAGC,99.674,genbank,Podosira stelligera
265575,1_1114_28005_6828_lib_CACTGT_tag_ACGTAT,99.349,genbank,Podosira stelligera
265575,1_1103_17243_25227_lib_GGAACT_tag_AGTGTA,99.349,genbank,Podosira stelligera
